,train_T1_loss,train_T2_loss,train_FLAIR_loss,train_Stack_loss
0,0.060954829938142184,0.05745576610937121,0.06298916267235302,0.05407689349151033
1,0.05032616415497446,0.04129632419917688,0.037058241524301504,0.03787955865170697
2,0.04665441235067712,0.038497917722368914,0.03356103755602915,0.033006403607616
3,0.0441653339900092,0.03662709957842095,0.030676809298965307,0.029940234001978764
4,0.039706898990986075,0.034035776198221984,0.027844572722175588,0.028478258720195156
5,0.03460381797906094,0.032342898125103506,0.026386059479796335,0.026616852905933554
6,0.031714106603151285,0.03042982069012965,0.025295746302036022,0.0247071682698327
7,0.0294605438516353,0.029342353133859477,0.023340184971357713,0.022937376611958885
8,0.027532314341042224,0.02782012020892638,0.022788935383941205,0.022387841314089555
9,0.025994029926562245,0.02632785271282727,0.020924064992442738,0.02122632781209099
10,0.025149191281401573,0.02552860256203773,0.019223274727066694,0.020626700565298098
11,0.024201331930659178,0.02508064558376109,0.018445902738168516,0.01924764128476973
12,0.023074708418575358,0.024063490506665564,0.017427168336694564,0.018711835479556047
13,0.021948252672756192,0.023136196667291373,0.017311664529565327,0.017599703238129923
14,0.020643195457821825,0.02236258363039548,0.015743086958733526,0.016728060640504153
15,0.02030706535208593,0.020891675049350023,0.014692907200230898,0.015944440247011367
16,0.018790498128488868,0.020117582261434338,0.013900155374538552,0.01578330539547248
17,0.018027965550988814,0.019750262579655245,0.013374262706043959,0.014710963747714636
18,0.016944263609336773,0.01905851483129246,0.012821153314777862,0.014703081851705583
19,0.016021969334101924,0.01784182554069142,0.013147746955786088,0.013459151903992597
20,0.014982190754759815,0.017145162467998767,0.011864844220532399,0.013403683849269498
21,0.014727760067101386,0.017151986259458758,0.011524601353849568,0.012910140823294954
22,0.014053612589557543,0.01601974513132192,0.011366871954158681,0.012087323900371039
23,0.013608755948403236,0.014881810475185104,0.010676355201553377,0.011739660750708935
24,0.012611568531133207,0.01438411076610446,0.01025186619121801,0.011907689658911811
25,0.012335320510521034,0.014174250410869718,0.010217869702507236,0.011186604274817
26,0.011915824333802998,0.013437200731999497,0.010091859970120066,0.010958404879816709
27,0.011602989971276803,0.013446510342957147,0.009702832366674886,0.010608554446470115
28,0.011614746710336136,0.013295610245668322,0.009481585607082166,0.010638859900573151
29,0.011003634450122375,0.012407760462928675,0.009528149700919449,0.01022349686414125
30,0.011529597931379252,0.012811613581175786,0.008977132925635378,0.009712859482023018
31,0.010679898114021345,0.011706762999871076,0.00845725196319092,0.009627692250206234
32,0.010101099312888138,0.011489032667156722,0.00844980908906887,0.010474886521013232
33,0.010060206342894168,0.011279445485755954,0.008248867097737315,0.009166115759256676
34,0.010049927616889146,0.011037571568915154,0.008776738260431474,0.009088447215294053
35,0.009710121359952159,0.010898340433522682,0.007992995007091296,0.008864746987204086
36,0.009431897813063491,0.010501516289125622,0.007846611733739938,0.008890278353479813
37,0.009463514044921423,0.010176068687798249,0.007455004119033643,0.008590920712223808
38,0.01033660485048513,0.01026989887222209,0.007898397209467238,0.008605863885773767
39,0.009088994804598793,0.010025948181840407,0.0075125908961622785,0.00873963130220311
40,0.009131731701548775,0.009869474154283419,0.008008355929931002,0.008309004285145348
41,0.00874725604771697,0.009516360757668735,0.007366259913753129,0.008411737921536797
42,0.00907098254115691,0.009355224234692287,0.00714298517063567,0.007885717610501096
43,0.009273339802681732,0.009353500868193806,0.007479859908593305,0.00791299169898873
44,0.00831538340144888,0.009066888097981158,0.0067718842905225935,0.008322050659711856
45,0.008501346129073887,0.008978443290799762,0.007016727556247029,0.007735090486680906
46,0.00805580049954534,0.008782564380362783,0.006772265756591394,0.007421200347330168
47,0.008004158749261615,0.008531899170787631,0.006691060428702444,0.0076935563857629
48,0.0079988191167155,0.008509507881768514,0.006681919616441406,0.007609760561614416
49,0.007956457634529325,0.008641869038207997,0.00651476386641749,0.007121634529744989
50,0.007843029449704459,0.008492812918819254,0.006469215968594191,0.007622977372890053
51,0.00771081132467623,0.008499936502231211,0.006456771582915363,0.007412019049839496
52,0.007602590994387471,0.008109728325769016,0.006338895423579271,0.007174326159449222
53,0.007621428183424664,0.00802011666004546,0.006208999575246541,0.007457701357088326
54,0.007305628312796181,0.00766799530984678,0.006432132625826023,0.0069060464871404555
55,0.0070110942846943886,0.007637689904730354,0.0061956246574988725,0.006958643210340582
56,0.007043751569957142,0.0074701042121380155,0.006258166932056983,0.007111208551218047
57,0.006798226993815503,0.007724350233620498,0.006037099587342657,0.006930852516339741
58,0.006914757707797295,0.007509884607454297,0.005861670969973382,0.007025158606810197
59,0.0070842798219455366,0.00786475502358027,0.005717891860631821,0.00682719309429589
60,0.006800092594636315,0.007222749886015663,0.006020130943905393,0.0072018748117510705
61,0.006555483261802956,0.007176982495260108,0.005823764784025015,0.006607868182883943
62,0.0067300504392683305,0.0075579451067295704,0.005663778261605163,0.006787220763675915
63,0.006519476506899277,0.007662855101519956,0.005829559711354046,0.0066747191717754445
64,0.006444752579992914,0.00693054479424644,0.005617443488308332,0.006509848023478812
65,0.006501421675414685,0.006817682605265872,0.005625786989335336,0.006552701135539972
66,0.006258599433276764,0.007220014549471671,0.005603201197477501,0.006268099740981193
67,0.0068202108824565,0.006860713778986528,0.005365763752739771,0.006328310596734113
68,0.007312647729475514,0.006978144603207458,0.005541674719471752,0.0063795451154981895
69,0.006618239614206611,0.007045034069194739,0.005356776180409201,0.006445058865953574
70,0.005936592968937154,0.006526204427316629,0.00531121903666278,0.006265426222743696
71,0.00664683804550171,0.00657337317937822,0.005260168564837766,0.006232859320523446
72,0.005943065290905412,0.007150167717100883,0.00518193910993641,0.006483385049180915
73,0.005767131538476222,0.006672864177981429,0.00510468913026588,0.006034216630318915
74,0.005757874358442635,0.006720181340265792,0.005752272934628779,0.00578932507945076
75,0.005668809091511744,0.006509945045259685,0.005119560574822325,0.0060108625850348735
76,0.00610593161048569,0.006509889751575966,0.005211272645498287,0.0058009777071410095
77,0.0057017475159732095,0.006229623689421033,0.005021037010409927,0.006096773855921867
78,0.005535003964923275,0.006398817726497355,0.005030971802163473,0.006310363178793842
79,0.005764681923656745,0.006131082368839998,0.0049606988450250356,0.005721250907909246
80,0.005576358830828121,0.006144168780877918,0.004948706392228637,0.005715093797079061
81,0.005547493151315415,0.006470232916223223,0.005107361400121524,0.0057885177806930995
82,0.005575398635497422,0.0061996304713070145,0.00481819792423101,0.005669090900600513
83,0.005472532861074734,0.006400704588572414,0.004806360301906885,0.005752092607498644
84,0.005455113123544075,0.005918445652914196,0.0047976054546246625,0.005764437113321234
85,0.0054840811042371155,0.0060343462625992534,0.004703830137188902,0.005649024136864499
86,0.005328063299689427,0.006153855688119179,0.004814800919315037,0.005550364992379753
87,0.00560516552760758,0.005950359408336226,0.004849414319106399,0.005566766513752696
88,0.005327675908678303,0.005833157623991116,0.004635131729751276,0.005670163775073809
89,0.005277751986144431,0.006043269997962393,0.004658193315977273,0.0056761414099319955
90,0.005159392790123497,0.00590732936837594,0.004721516977787383,0.005529914765221611
91,0.005197892236059631,0.005871873669619447,0.004648183891741964,0.005413704807157144
92,0.005386409981584036,0.005930155772570288,0.004578614200401152,0.0052628134686841885
93,0.005160336106376412,0.005771413062919035,0.004687935530480581,0.005488977364713504
94,0.004991033608967296,0.005806247910868019,0.00451151618207336,0.005418319940677017
95,0.005018040623619403,0.005781917445003719,0.004584313233879901,0.005181383846805043
96,0.004999085282203124,0.005553019759448944,0.0044763476391314365,0.005272721428868383
97,0.00486789778656606,0.005736738205712871,0.004560777022014584,0.005198262080833029
98,0.004911863952272111,0.005523386955166322,0.00445106951907008,0.005122265532316931
99,0.004822328876775192,0.00567140096030198,0.004404846748687202,0.005340302245082427
100,0.004831140471149797,0.005527087353776024,0.004509565574378672,0.005108105080080289
101,0.004933240361283389,0.005534762278548442,0.00439432739724903,0.005246382078430952
102,0.004963242216922257,0.005864112077482963,0.0043010247264275905,0.005051680608169261
103,0.004786680378562739,0.005411510778534346,0.004259013468848217,0.005416430790155275
104,0.004703234618382695,0.005619620479592413,0.004362904336465912,0.005261966216634831
105,0.005153982810821649,0.005378768989434335,0.004517032619737115,0.0053895681635013955
106,0.004674607948833569,0.005404856544972015,0.0043191934747075465,0.005287924098620289
107,0.004572282645076587,0.005592233600783588,0.004259234687563318,0.005269472533499184
108,0.0045694308846001615,0.005543981751455983,0.004335944844574095,0.0049901178762915745
109,0.004462377284216442,0.005270577816212696,0.004244409345400609,0.005129260985247087
110,0.004422944028856476,0.005225401457806584,0.004199097461215062,0.005370165125657874
111,0.0045517959378966015,0.005182811407543939,0.00429144822686593,0.004997117297025397
112,0.004624245562126816,0.005226335668394423,0.004164812588674759,0.0050468805853705456
113,0.004351904479633443,0.005187472454932442,0.0040996654769626184,0.005040346013337034
114,0.004469106749232716,0.005114078597943074,0.00412872538893262,0.005135617487918353
115,0.005331465381857532,0.005156310233572123,0.004141431409739209,0.005093370215186098
116,0.004301498935879717,0.005391747483931586,0.004001291289377142,0.004815718559404111
117,0.004243727899337223,0.005096137617788363,0.004148355397473756,0.004857312445191483
118,0.004202362610188716,0.005111083223824837,0.0039950601597533945,0.0048453557600517195
119,0.004235469690969604,0.005182714890037621,0.004093488450211509,0.004934857831214258
120,0.004343743967545552,0.005318505890739817,0.003961405949733848,0.004871524667260389
121,0.004372295617314429,0.005068881001267825,0.003917794219987711,0.004790297118697335
122,0.004276783239273952,0.00526093971371395,0.003913708654954151,0.0047508421011826455
123,0.004196851432845086,0.0049982047123868995,0.004023775531162052,0.0046530281165445405
124,0.004204251461665784,0.0052852089463704035,0.004100219006506624,0.004954021417541944
125,0.004013092592852018,0.0050224287306557544,0.004034511451445973,0.004674877137625338
126,0.004071078251715864,0.0049343775663219566,0.003977491948083325,0.004786884436452714
127,0.004266996932060941,0.0048207659022378654,0.0038395041686581826,0.004620733180681373
128,0.004091108888368893,0.005054529365743017,0.003835257448737058,0.0046697484250005005
129,0.004152260317144432,0.0048031795314516425,0.0038554096026928164,0.00452168244230586
130,0.004001920685169768,0.004976420119957355,0.003959157164596642,0.00449070288701595
131,0.004056390702994026,0.004756792317053741,0.0038673701882214495,0.004821511120493115
132,0.0040652834726590086,0.0052936855898373025,0.0038103081657753267,0.0051561002479333425
133,0.0041910936149659244,0.004802890416781439,0.0037804747791920505,0.004612121205137037
134,0.004060208009987403,0.004713814258851779,0.0037715864173757533,0.0045563455370637666
135,0.004071674828512848,0.0046428087481181135,0.003719670229029818,0.004717046269595224
136,0.0040195572793027936,0.0047443887499973615,0.00377935810837523,0.0048723603758549575
137,0.004055175025839527,0.00472426913829986,0.0037981008436213624,0.0044863362428127235
138,0.004189177215766549,0.004806638748440627,0.003833456950011326,0.004429290107215411
139,0.003844081238109816,0.004939435093634529,0.0038980726837031373,0.004414323458315776
140,0.004143468353490455,0.004711630421665914,0.0037050344349996455,0.0044497737288310074
141,0.0040867215227158105,0.00484463401320167,0.003630986827013421,0.004374322644305606
142,0.003918458250189389,0.004778516884545116,0.003611930807408398,0.00432238188040393
143,0.004000844512181278,0.004616514176720351,0.0036604366665265154,0.004355013516230249
144,0.004088427314124081,0.004622792111942077,0.0036097135043830116,0.0043863265340968235
145,0.0041096233179584675,0.004661384766863194,0.0035870996587169177,0.004417183279649031
146,0.0038790908850939838,0.0045949308220801025,0.003562401201750751,0.004311218693806438
147,0.0038238076539396587,0.004560455115351942,0.0035945634564692832,0.00434073284937807
148,0.0039005584199650056,0.004657045762657865,0.00356378847665672,0.0047303878330252425
149,0.0037900598826605307,0.004575184282191913,0.0037033789855255702,0.004524197822310226
150,0.003787108904567881,0.004501358656416415,0.003624036694565157,0.004209545803664024
151,0.0037739071758124488,0.004528762727530328,0.003517567704565444,0.004310504137307327
152,0.003860972589470467,0.0045288564575021156,0.0035695249185392582,0.004152291032004465
153,0.003857879334165092,0.004717447976828694,0.00356510060002369,0.004195223554778178
154,0.003670388820051142,0.004602156628724544,0.003536608152573719,0.004290573518938393
155,0.003696535203080448,0.004447141940287656,0.0035674895995852773,0.004299600991168614
156,0.0036643508291898633,0.004635745364801565,0.0034568965772873925,0.004168157222945704
157,0.003875785809157778,0.004484784173323112,0.003417389042415964,0.00418038255947927
158,0.0035541937084748168,0.0045172170501598065,0.0034792402551015603,0.004179210451534091
159,0.00351945820547664,0.004467115661909501,0.003915574557677225,0.004156460867682693
160,0.0034631950362727267,0.004642978379477862,0.004036482967711624,0.004112942826254674
161,0.0035248064899735102,0.004337736136338441,0.003549904323197485,0.004318153796784865
162,0.0034972165905020193,0.004423493371739556,0.003414177111779348,0.004159973817331015
163,0.0034573431158764984,0.0044078616172068714,0.003359385484103693,0.004166914160922825
164,0.004195072435962353,0.0052186607543262655,0.0033495279380288965,0.004110559563311161
165,0.0034236881880326375,0.004376397868589265,0.003337026379719681,0.004026174660920301
166,0.0033917914812924624,0.004351911046756051,0.0033993649370336297,0.003995682722291598
167,0.0033734578645935116,0.004423797269904753,0.003362931528213204,0.004004990822121709
168,0.0033976313100098974,0.004258616521458252,0.003430209484193239,0.004199502830055817
169,0.0034341849603729143,0.004235659590797482,0.0033580533992573704,0.003939699634628253
170,0.0034466480343918675,0.00443519982212409,0.0033539291786979413,0.003977151983505522
171,0.0035955947077040136,0.00430358946333622,0.0038521395787967745,0.003901888785895094
172,0.0033788563474750812,0.004335120536831418,0.0035907546215982115,0.004218387172334511
173,0.003305762888239344,0.004271509834460261,0.0032595235773241298,0.005045442986759256
174,0.0033410948998821455,0.004169412452174875,0.003269873162543985,0.0038906012208892228
175,0.003405703575954747,0.004196906910275551,0.0032239239221676912,0.0037378779908000463
176,0.003420079206287619,0.004246825821442718,0.00326782726925566,0.0037652657662866134
177,0.003417810604799258,0.004385742969367644,0.003239625377992289,0.003660391993730901
178,0.0034352464889538833,0.004260865175415365,0.003217771479822481,0.003726617916532065
179,0.003319375397094479,0.00418255729599907,0.003215829617057488,0.0038143172049737266
180,0.0032686943735934864,0.004478454270877967,0.003263505430570351,0.0037911081693852463
181,0.0033113945179548106,0.004417670435926935,0.0032522910461270297,0.0038644751988354846
182,0.0033691146411299,0.004367017266241577,0.0032321286704203906,0.003765851596494756
183,0.0033462068524386266,0.0042236725264015494,0.003220552966100215,0.00385531836173748
184,0.00334560776838624,0.004139030946408648,0.003272775484504895,0.0036861861988538077
185,0.003409558631566279,0.004097577436525799,0.0032535951182476363,0.003605508327675653
186,0.0033484384427207962,0.004133526099562677,0.0032361478697226784,0.003633975913790894
187,0.003409923733961396,0.00414420278405305,0.0035412288354139654,0.003598603090826613
188,0.0033161422794916818,0.004256415656573063,0.003367325760646263,0.003677181253967268
189,0.0035495345083703922,0.004046737577805141,0.0031846214112909383,0.0036806898145802795
190,0.004164026685686354,0.004189033417133032,0.003169559985329019,0.0036630063004351593
191,0.003134798255066008,0.004044444378534703,0.003120199777085559,0.003777060553971326
192,0.0031411700790231084,0.004000062351330112,0.0030837798040678484,0.0038205266252212544
193,0.003208193204954005,0.004138741308933436,0.0031626413801775968,0.003658811107212583
194,0.003322229756950777,0.004065592670810865,0.003126232387589338,0.0037059607662258158
195,0.0032557620421269423,0.004010872216356802,0.0031243786053498134,0.004088846077794828
196,0.003306122125033684,0.004257857923925434,0.003174749072751202,0.0037375047216941944
197,0.003373985812742635,0.004114458009772434,0.0031052060483422127,0.003702439978673273
198,0.0032417453495718466,0.004117324870086944,0.0031386371294569227,0.003704812347723357
199,0.00327684962542538,0.003990354142705741,0.003152236424935469,0.003698984955327886
200,0.0033842217028076348,0.004041701433416606,0.00314643306800973,0.0038350710074522582
201,0.003326656185696517,0.004099788099870972,0.0030707634361879046,0.0035987280883432037
202,0.003250460683602285,0.003947921379003674,0.003036867702030577,0.0035167737914692937
203,0.004413234196981484,0.0040275260274647735,0.0029927186019262555,0.003676786783626147
204,0.003188996303721551,0.004081989964598581,0.003047438937614094,0.0037472872247959186
205,0.0030904872446112872,0.004116206964132633,0.0030133748213605335,0.003584403175937942
206,0.004071200621540645,0.00417947429344282,0.0030532254591485574,0.003630591882446439
207,0.0032181501728971384,0.003951927556535552,0.00301684977054521,0.00360511164512869
208,0.004441532438234608,0.00387525845123914,0.003025822592234745,0.0036525949644546354
209,0.0048236977310286405,0.003852520045033568,0.003129060102333229,0.0035975836591595517
210,0.003197034172145437,0.003920129707539322,0.003276801193862604,0.003691251365127194
211,0.003094984976365706,0.004364844333640229,0.0032451248187798654,0.0035416138854351257
212,0.003080264525845262,0.0039143605262977115,0.003169904616455774,0.0036546125361611665
213,0.0030427332786070963,0.003918177271473476,0.00310094501376034,0.0036440801002927833
214,0.003055567969283539,0.003970934699408493,0.002957962362633799,0.0035590315843040876
215,0.0031361893882657895,0.0038828033263142965,0.00294292438782038,0.00357184190152678
216,0.003086563778735516,0.003906673431747144,0.0028800253554876706,0.00359677968473269
217,0.0035706040438912515,0.0038614090284623437,0.0029431040280936548,0.003637442601692836
218,0.0030654467236036205,0.0038315833079674458,0.002974097790403529,0.003466781210692852
219,0.002957026001468475,0.0038307116987194552,0.0029496762987306553,0.003596693798873083
220,0.0029683305314475938,0.0039394052740414085,0.0030628081971790172,0.0036816583890267643
221,0.0029391672189513127,0.003852970353664806,0.0029204951296746945,0.0035211935786437594
222,0.0029249227690983275,0.003957692913613037,0.0029094251720330434,0.00351562135461477
223,0.0030264792766520297,0.0038721615822319092,0.002932367491573745,0.0034529287149183225
224,0.002852631636289439,0.003844995358688464,0.002896187879377976,0.003474032929545024
225,0.0031136686584370714,0.0038081488185144415,0.0028746190085755107,0.0035650651765029235
226,0.002985691942957674,0.003862167222971834,0.002915634016504772,0.0039659818884192205
227,0.002864849387624985,0.0038463079205733764,0.002886416615455836,0.003586782567790218
228,0.0028859564184863583,0.0038083510826949886,0.002838257982870819,0.0035015174687462176
229,0.0029221001039294774,0.0038481714916734602,0.0028672463950029925,0.003393160309578313
230,0.0029517083605466897,0.0037493510904918746,0.0028550598942645054,0.003478448006592097
231,0.0029955374561148893,0.0037785749982923262,0.0030743046958726667,0.0034010458938384287
232,0.0030471805653969394,0.003756785627399128,0.0032831445923101844,0.0033927731735904952
233,0.0029647452351878787,0.0036767003040009327,0.002859264056536522,0.0033755011909046067
234,0.003223205758969702,0.0037164569120303093,0.0028294891020668646,0.003413863856150125
235,0.002931735878157914,0.003692016895985795,0.002771775242036632,0.003838888983437867
236,0.0029545699000075613,0.0036644456550662574,0.0027900610430151573,0.0033731633457086676
237,0.0029904860812248525,0.003713348371387735,0.0027948753014431075,0.003201709506618872
238,0.003058620101497841,0.0037668254351934326,0.0027827819004828565,0.004365016918831543
239,0.002928239453628691,0.0038031692513128506,0.0027845099472048785,0.0031727946741660945
240,0.002992344064725561,0.0037204589681362385,0.0027892778539826057,0.003224560748886092
241,0.002958119931788557,0.003641838673778693,0.0027862703745017356,0.0032329255637195786
242,0.002978572157473863,0.003667330454009648,0.002781858722536762,0.003266439854976872
243,0.004004286487743871,0.0037372481151177017,0.002858306891252988,0.0032852592512816743
244,0.0028507652553085836,0.003694677850064416,0.002821853024400084,0.003244793626020593
245,0.0028155962260699185,0.003593432455353792,0.003089825049693022,0.003252880042035051
246,0.0034996895762433576,0.003603298338042805,0.002807142680765487,0.00328918307802518
247,0.0029031457535456866,0.0036533403516984097,0.0027766739913541068,0.003478572929097467
248,0.002785602333480935,0.0036965763517655434,0.0027393743813387927,0.0033097910632767192
249,0.0028311250095848913,0.00362875661139294,0.002705173455395168,0.003209155681783596
250,0.002837826816293433,0.003570429633871021,0.002721970423815316,0.003272724648718179
251,0.002821328818593851,0.0036025306372030174,0.002755576623138312,0.00342419946530066
252,0.0028259763336745637,0.0038073794436994024,0.0027090293081320272,0.0032433444571107663
253,0.0029258037075663747,0.003569491650256702,0.0026763766882016184,0.0032088328589650146
254,0.002812854217059178,0.0035677092001283345,0.0027404109775554936,0.0032482148438958414
255,0.0031387584594224373,0.00351539947827886,0.0027078129387267964,0.003232566254660107
256,0.002702230152772346,0.0036022957191738487,0.002684251876961824,0.003259591282736007
257,0.0026785230879979092,0.003608829467824639,0.0027125859804726085,0.003278958049848712
258,0.002691091088716315,0.0035216762838782387,0.0028302561761205268,0.00324874292450504
259,0.00267261593028893,0.0034648879080478165,0.002703695034713906,0.003139687159361205
260,0.00265611602282718,0.0035042180695809915,0.0026497142928438326,0.0031017125215197124
261,0.002704325701880599,0.0034914881146778315,0.002641273972488328,0.0032331513025046785
262,0.002714106693302857,0.003463893975756946,0.0025978420679049897,0.0031340721400559446
263,0.003094248674509738,0.0036630297791180604,0.0026672092640014685,0.003153196589479395
264,0.002733301074265544,0.003501719025822944,0.0026421329520675556,0.0031710984070391786
265,0.0027059036175712337,0.0034441021822276523,0.0026217406215855383,0.003156819631069242
266,0.002718356512179546,0.0034824929020355593,0.0026379250220747753,0.003136897182330272
267,0.0026790985290615155,0.003500440574553397,0.002759777540989056,0.0032159752347817555
268,0.002740480342247979,0.0034458906112792725,0.0026231020354084535,0.003323098898028814
269,0.0026854940290525504,0.0034478199345695194,0.002811573934339886,0.0031625709052704215
270,0.00282007688745888,0.003503037291258806,0.0027413005692902845,0.0029732659817285215
271,0.0027082520526637544,0.003467396385126954,0.002620199380861435,0.0030116044582205845
272,0.0027375087380569806,0.003468902254113582,0.002629664648209174,0.003684170944975693
273,0.002790341504722398,0.0037224885500710407,0.0026260717204253086,0.0029981145306795342
274,0.0027126561038231657,0.003572844811698656,0.0025666611180454385,0.003014424217365568
275,0.0027099060738170603,0.0033622734306551836,0.0025935334687290056,0.003081349069488137
276,0.002742476870097085,0.0034367255877946565,0.002613126074637391,0.0030594630058988184
277,0.0027087419427501164,0.003417115446830813,0.002532389218056339,0.0035287026718662665
278,0.0026636264550960313,0.0033719263225183596,0.0026354407368231595,0.0038057710413052573
279,0.00266645495218209,0.003384338967262962,0.002570873099754207,0.003108545459198885
280,0.002706238455574023,0.00351986559672479,0.002538806682682714,0.003036735981338291
281,0.0027051923358717314,0.003322122243220966,0.002564181980606134,0.0030024009338176457
282,0.0025984712681964605,0.0033612575059794266,0.0024917776364455427,0.0030057645058728082
283,0.0025649638810015148,0.003380169489479158,0.0025419197916050572,0.0029891503439050922
284,0.002682658328733802,0.0032678236534702592,0.0025204624113312917,0.003053004551257599
285,0.0028447443610521324,0.0033744012222119836,0.00252987382949262,0.0031147800062863397
286,0.0026236716350455714,0.0035605260600568727,0.0025945794351979923,0.0030264097173903857
287,0.0025946078106492804,0.0034382256496357086,0.0025941130013454185,0.00296262556504455
288,0.0026573873268345588,0.003263689710260434,0.0025124518239560225,0.003059379084521427
289,0.002657922944735317,0.003406499422161362,0.0024870464065559553,0.0029795364673932466
290,0.0025753422556876655,0.0033351698052629,0.0024499880199729397,0.0030354014872866317
291,0.002598817225782286,0.0032752002707108203,0.002458373871203726,0.0029741185460752948
292,0.002617621631513505,0.0033812849413251255,0.002471998437355883,0.0029912219665551116
293,0.002649261252728239,0.0033515532041130955,0.0024492196945754005,0.0029670576274208023
294,0.002554843521544377,0.003584810541179106,0.0024548994362042073,0.003089174659016585
295,0.002522938167900331,0.0034650683030300216,0.0024714440229796257,0.0030063938841925417
296,0.0025226436367028213,0.003343118638908973,0.002468238690694338,0.0029652681719069306
297,0.002682204049870357,0.003237422887486243,0.0024638557046790777,0.002985497178049983
298,0.002496830728223822,0.0032003537168810246,0.0024578644801399553,0.003031141209792464
299,0.002710845161677644,0.0033348897336828213,0.0024342733599427412,0.003315804941018934
